ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
BP,GO:0007155,cell adhesion,120/2048,499/15876,0.24048096192384769,1.8641971442885772,7.548652795152657,3.804673593191156e-12,3.811591181542413e-10,3.229421509244551e-10,CLDN10/CDH26/NTRK3/CTNND1/PLA2G5/THSD7A/ITGAV/CDH20/CNTN1/PLXNA2/CDH11/CD47/PCDH15/ABI3BP/LAMA3/CD200/SORBS1/CLDN11/ROBO1/ROBO2/MEGF11/CNTN2/DSCAML1/NECTIN1/ERBIN/TENM1/NCAM1/CDH9/SDK2/TENM3/ITGA4/PALLD/CNTN4/PKP4/PCDH17/CTNNA1/TESC/PLXNC1/IGSF9B/CDON/CNTN6/TYRO3/MDGA2/SNED1/CTNNA2/THBS4/CNTN5/EFNA5/CDH7/CTNND2/NTNG1/ASTN1/CNTN3/LRFN5/TNFSF4/CTNNB1/PAG1/TENM2/JAM2/SDK1/CDH12/CHL1/PCDH10/ITGA11/CDH13/CDH2/EMB/ALCAM/DCC/FAT3/FSTL4/ASTN2/PLXNA4/PKP2/DLG4/TENM4/NTN4/SIRPA/LRRC4B/IGSF21/IGDCC4/PRTG/IGDCC3/CDH4/ITGB5/PCDH9/PARD3/UBASH3B/CLSTN3/FLOT1/AKNA/PXN/SYK/ITGA6/DLG1/JAM3/DLG2/VSIR/DOCK8/SELPLG/ITGAM/LPP/ITGA8/LAMC3/HAPLN2/DNER/NLGN1/JAG1/CDH19/NCAM2/TNFAIP6/SPON1/LIMCH1/CTNNA3/ITGA9/ACAN/PLEKHA7/LRRC7/LOC102120633/LOC102136630,120
BP,GO:0034330,cell junction organization,58/2048,178/15876,0.3258426966292135,2.5259173103932584,7.8788166909904,6.584518956137881e-12,6.309686860577343e-10,5.345966420223617e-10,CLDN10/CDH26/SNCG/SRCIN1/BSN/CTNND1/CDH20/CDH11/MPDZ/PCDH15/CLDN11/ROBO1/MTSS1/CDH9/CBLN2/PALLD/PKP4/ROCK2/PDZRN3/CDH7/CTNND2/SYBU/LRFN5/PPFIA4/UNC13C/CDH12/PPFIA2/CDH13/CDH2/FAT3/TBCD/PKP2/DLG4/PPFIA3/LHFPL4/SEZ6L/LRRC4B/TANC1/TMEM108/CDH4/SEZ6/TANC2/CLSTN3/GPHN/FLOT1/SYNDIG1/CTTNBP2/NEDD4/MYCBP2/NLGN1/PICK1/ADD1/CDH19/LIMCH1/DOCK10/ERC1/PLEKHA7/UNC13B,58
BP,GO:0007411,axon guidance,42/2048,110/15876,0.38181818181818183,2.959836647727273,7.937753599871835,1.7621396676193016e-11,1.5535023309731762e-9,1.3162255875185859e-9,EPHB1/NTRK3/TRIO/CNTN1/PLXNA2/LAMA3/SEMA6A/ENAH/ROBO1/CNTN2/SLIT3/DSCAML1/EPHA6/EFNB2/CNTN4/PLXNC1/SEMA3A/CNTN6/EPHA7/UNC5C/UNC5D/EPHA3/CNTN5/EFNA5/KALRN/CNTN3/EPHA4/CHL1/SEMA6D/SLIT1/EMB/DCC/SEMA5A/PLXNA4/EPHA5/SEMA4B/IGDCC4/NRP2/MYCBP2/SEMA3C/SLIT2/PLXNB3,42
BP,GO:0097485,neuron projection guidance,42/2048,110/15876,0.38181818181818183,2.959836647727273,7.937753599871835,1.7621396676193016e-11,1.5535023309731762e-9,1.3162255875185859e-9,EPHB1/NTRK3/TRIO/CNTN1/PLXNA2/LAMA3/SEMA6A/ENAH/ROBO1/CNTN2/SLIT3/DSCAML1/EPHA6/EFNB2/CNTN4/PLXNC1/SEMA3A/CNTN6/EPHA7/UNC5C/UNC5D/EPHA3/CNTN5/EFNA5/KALRN/CNTN3/EPHA4/CHL1/SEMA6D/SLIT1/EMB/DCC/SEMA5A/PLXNA4/EPHA5/SEMA4B/IGDCC4/NRP2/MYCBP2/SEMA3C/SLIT2/PLXNB3,42
BP,GO:0007268,chemical synaptic transmission,74/2048,262/15876,0.2824427480916031,2.1894829437022905,7.471261456673564,2.367278534072235e-11,1.9324006996648912e-9,1.637252288282318e-9,SYN3/GRID2/SNCG/GABRB1/GRIA1/SYT17/DLGAP2/GRM7/MCTP1/GRIA3/NETO1/GRIK2/DTNBP1/GABRA3/SYN2/GRM8/GRIK4/NALCN/GRIA4/PLCL2/SYT1/GRIN2A/GABRG2/HTR2A/UNC13C/BTBD9/GABRA2/GRM3/SV2A/DLGAP1/SYN1/SLC12A5/CADPS/GABRB3/GRM1/LIN7A/SYT13/DLGAP3/BDNF/CDH2/SLC17A6/CACNG2/DGKI/GABRG1/TMEM25/GABRG3/CACNA1A/APBA2/SHISA9/GRIN2D/RPH3A/CACNA1E/GRIN1/DLG4/CACNG8/JPH3/JPH4/GRIK5/HRH2/SHISA6/CACNG3/STXBP1/CADPS2/APBA1/CLSTN3/EXOC4/SLC12A6/DLG1/DLG2/NLGN1/DGKZ/ERC1/GRIK3/UNC13B,74
BP,GO:0098916,anterograde trans-synaptic signaling,74/2048,262/15876,0.2824427480916031,2.1894829437022905,7.471261456673564,2.367278534072235e-11,1.9324006996648912e-9,1.637252288282318e-9,SYN3/GRID2/SNCG/GABRB1/GRIA1/SYT17/DLGAP2/GRM7/MCTP1/GRIA3/NETO1/GRIK2/DTNBP1/GABRA3/SYN2/GRM8/GRIK4/NALCN/GRIA4/PLCL2/SYT1/GRIN2A/GABRG2/HTR2A/UNC13C/BTBD9/GABRA2/GRM3/SV2A/DLGAP1/SYN1/SLC12A5/CADPS/GABRB3/GRM1/LIN7A/SYT13/DLGAP3/BDNF/CDH2/SLC17A6/CACNG2/DGKI/GABRG1/TMEM25/GABRG3/CACNA1A/APBA2/SHISA9/GRIN2D/RPH3A/CACNA1E/GRIN1/DLG4/CACNG8/JPH3/JPH4/GRIK5/HRH2/SHISA6/CACNG3/STXBP1/CADPS2/APBA1/CLSTN3/EXOC4/SLC12A6/DLG1/DLG2/NLGN1/DGKZ/ERC1/GRIK3/UNC13B,74
BP,GO:0099537,trans-synaptic signaling,74/2048,263/15876,0.2813688212927757,2.181157913498099,7.433354004864171,2.886292260421964e-11,2.27192433641786e-9,1.924918221800212e-9,SYN3/GRID2/SNCG/GABRB1/GRIA1/SYT17/DLGAP2/GRM7/MCTP1/GRIA3/NETO1/GRIK2/DTNBP1/GABRA3/SYN2/GRM8/GRIK4/NALCN/GRIA4/PLCL2/SYT1/GRIN2A/GABRG2/HTR2A/UNC13C/BTBD9/GABRA2/GRM3/SV2A/DLGAP1/SYN1/SLC12A5/CADPS/GABRB3/GRM1/LIN7A/SYT13/DLGAP3/BDNF/CDH2/SLC17A6/CACNG2/DGKI/GABRG1/TMEM25/GABRG3/CACNA1A/APBA2/SHISA9/GRIN2D/RPH3A/CACNA1E/GRIN1/DLG4/CACNG8/JPH3/JPH4/GRIK5/HRH2/SHISA6/CACNG3/STXBP1/CADPS2/APBA1/CLSTN3/EXOC4/SLC12A6/DLG1/DLG2/NLGN1/DGKZ/ERC1/GRIK3/UNC13B,74
BP,GO:0007267,cell-cell signaling,92/2048,363/15876,0.2534435261707989,1.9646823347107438,7.155366770163566,6.779011782313723e-11,5.152048954558429e-9,4.365142251115988e-9,SYN3/GRID2/SNCG/GABBR1/DTNA/ADRA1A/GABRB1/GRIA1/SYT17/DLGAP2/GRM7/MCTP1/GRIA3/NETO1/GRIK2/DTNBP1/GABRA3/SYN2/WLS/GRM8/GRIK4/NALCN/GRIA4/PLCL2/AACS/DTNB/SYT1/GRIN2A/GABRG2/HTR2A/UNC13C/BTBD9/GABRA2/GRM3/SV2A/DLGAP1/SYN1/SLC12A5/CADPS/SCG5/GABRB3/GRM1/LIN7A/SYT13/DLGAP3/BDNF/CDH2/DRP2/SLC17A6/CACNG2/DGKI/UTRN/GABRG1/TMEM25/GABRG3/CACNA1A/APBA2/SHISA9/GRIN2D/PKP2/RPH3A/CACNA1E/PTPRN/GRIN1/DLG4/CACNG8/JPH3/JPH4/SYT12/GRIK5/HRH2/PTPRN2/GABBR2/SHISA6/CACNG3/STXBP1/CADPS2/APBA1/CLSTN3/SYT6/EXOC4/SLC12A6/DLG1/CRHBP/DLG2/PANX1/NLGN1/DGKZ/DMD/ERC1/GRIK3/UNC13B,92
BP,GO:0051336,regulation of hydrolase activity,66/2048,228/15876,0.2894736842105263,2.2439864309210527,7.281080047786798,8.905510089162325e-11,6.542581412171255e-9,5.543289437955778e-9,PREX1/RALGAPA2/VAV3/FGD6/TIMP3/ARHGAP24/PLXNA2/RAPGEF3/RGS9/BCR/PREX2/RAPGEF4/ARHGAP22/SCARB2/RASAL2/RASGRP1/ASAP2/SERPINE2/RAPGEFL1/GARNL3/RALGAPA1/SGSM1/SNX13/PLXNC1/DAB2IP/URI1/ARAP2/ALS2/SOS1/SERPINI1/ARHGAP17/RGS7/PLXNA4/ABR/RAP1GAP/TERF1/SIPA1L3/RGS6/RASGRF1/TIAM1/CCPG1/VAV2/TBC1D16/ADAP2/SERPINF1/RALGPS1/RAP1GAP2/ARHGAP29/DOCK7/TIMP2/AGAP1/ARHGAP15/DOCK8/SIPA1L2/RASA3/TBC1D22A/RGL1/ARHGAP12/PPP1R36/CHN2/RASA2/RAPGEF5/DOCK10/DOCK9/RAPGEF1/RASA4B,66
BP,GO:0061564,axon development,56/2048,180/15876,0.3111111111111111,2.41171875,7.330474682434203,1.1583943496429644e-10,8.235810150364818e-9,6.977900089190558e-9,EPHB1/NTRK3/TRIO/PAK3/CNTN1/PLXNA2/LAMA3/SEMA6A/ENAH/ROBO1/CNTN2/SLIT3/DSCAML1/EPHA6/ULK2/APLP1/EFNB2/CNTN4/PLXNC1/SEMA3A/CNTN6/EPHA7/UNC5C/UNC5D/EPHA3/CNTN5/EFNA5/KALRN/CNTN3/EPHA4/CHL1/SEMA6D/RUFY3/SLIT1/BDNF/CDH2/EMB/DCC/SEMA5A/SPTBN4/PLXNA4/EPHA5/ARHGAP35/TIAM1/SEMA4B/IGDCC4/NRP2/PAK1/DOCK7/PAK2/MYCBP2/SEMA3C/MAP1A/SLIT2/CRTAC1/PLXNB3,56
BP,GO:0043547,positive regulation of GTPase activity,42/2048,117/15876,0.358974358974359,2.7827524038461537,7.448379420987852,1.7509880596955052e-10,1.2059930261152792e-8,1.0217936900986271e-8,PREX1/RALGAPA2/ARHGAP24/RAPGEF3/RGS9/BCR/PREX2/RAPGEF4/ARHGAP22/RASGRP1/ASAP2/RAPGEFL1/GARNL3/RALGAPA1/SGSM1/SNX13/ARAP2/SOS1/ARHGAP17/RGS7/ABR/RAP1GAP/SIPA1L3/RGS6/RASGRF1/TIAM1/TBC1D16/ADAP2/RALGPS1/RAP1GAP2/ARHGAP29/DOCK7/AGAP1/DOCK8/SIPA1L2/TBC1D22A/RGL1/CHN2/RAPGEF5/DOCK10/DOCK9/RAPGEF1,42
BP,GO:0050804,modulation of chemical synaptic transmission,38/2048,101/15876,0.37623762376237624,2.9165764232673266,7.436084256425865,2.6565516377169346e-10,1.7220705322141543e-8,1.4590472462259574e-8,GRID2/GRIA1/DLGAP2/GRM7/MCTP1/GRIA3/NETO1/GRIK2/DTNBP1/GRM8/GRIK4/NALCN/GRIA4/PLCL2/GRIN2A/BTBD9/GRM3/DLGAP1/GRM1/DLGAP3/BDNF/CDH2/CACNG2/DGKI/TMEM25/SHISA9/GRIN2D/CACNG8/JPH3/JPH4/GRIK5/SHISA6/CACNG3/CLSTN3/NLGN1/DGKZ/ERC1/GRIK3,38
BP,GO:0099177,regulation of trans-synaptic signaling,38/2048,101/15876,0.37623762376237624,2.9165764232673266,7.436084256425865,2.6565516377169346e-10,1.7220705322141543e-8,1.4590472462259574e-8,GRID2/GRIA1/DLGAP2/GRM7/MCTP1/GRIA3/NETO1/GRIK2/DTNBP1/GRM8/GRIK4/NALCN/GRIA4/PLCL2/GRIN2A/BTBD9/GRM3/DLGAP1/GRM1/DLGAP3/BDNF/CDH2/CACNG2/DGKI/TMEM25/SHISA9/GRIN2D/CACNG8/JPH3/JPH4/GRIK5/SHISA6/CACNG3/CLSTN3/NLGN1/DGKZ/ERC1/GRIK3,38
BP,GO:0044093,positive regulation of molecular function,80/2048,314/15876,0.25477707006369427,1.9750199044585988,6.715645422871238,9.144572914009123e-10,5.758468200707459e-8,4.878939052466823e-8,PREX1/RALGAPA2/ALK/EGFR/SASH1/NTRK3/PPARGC1A/TRAF4/MERTK/ARHGAP24/RAPGEF3/RGS9/BCR/PREX2/FGFR1/RAPGEF4/TPD52L1/ARHGAP22/RASGRP1/ASAP2/RAPGEFL1/GARNL3/RALGAPA1/MNAT1/SGSM1/SNX13/TESC/PDGFC/TYRO3/STIM2/JMY/ROS1/ARAP2/IL1RAP/MAP3K13/DCP1A/MALT1/SOS1/STAC2/ARHGAP17/CAMKK2/RGS7/FGFR2/NEK10/ROR1/ABR/RAP1GAP/SIPA1L3/RGS6/CAMKK1/RASGRF1/TIAM1/TBC1D16/PDGFRB/ADAP2/RALGPS1/ETAA1/RAP1GAP2/ARHGAP29/DOCK7/AGAP1/TNFRSF11A/DOCK8/SIPA1L2/TBC1D22A/IKBKB/AKAP9/RGL1/RASSF2/CHN2/IRAK2/RAPGEF5/DOCK10/DOCK9/ROR2/IGF1R/KIT/LGR5/RAPGEF1/STIMATE,80
BP,GO:0007264,small GTPase-mediated signal transduction,70/2048,261/15876,0.2681992337164751,2.0790678879310343,6.764569850113764,9.851549777633658e-10,6.031337697195717e-8,5.110131375883658e-8,DENND3/RALGAPA2/RHOQ/RAB30/PSD2/MRAS/DOCK1/CYTH1/ARHGAP32/DOCK4/ITSN1/ARHGAP24/ARHGEF11/RAPGEF3/IQSEC1/ARHGEF3/ARHGAP18/RAPGEF4/DOCK2/RIT2/RASGRP1/ARHGAP5/CHM/RAPGEFL1/GARNL3/RALGAPA1/ROCK2/RHOBTB1/SOS1/RHOBTB2/ARHGAP17/IQSEC2/MCF2L/PLCE1/IQSEC3/KSR2/RAP1GAP/ARHGAP35/PSD/SIPA1L3/RASGRF1/TIAM1/CYTH3/DOK6/DOCK3/ARHGAP31/BCAR3/RALGPS1/RHOJ/RAP1GAP2/ARHGEF2/DOCK7/RAB12/ARHGAP1/DOCK8/SIPA1L2/RASA3/GIT2/ARHGDIB/RGL1/CHN2/RASA2/RAPGEF5/DOCK10/DOCK5/DOCK9/SPRY4/RAPGEF1/RASA4B/RAPGEF6,70
BP,GO:0043085,positive regulation of catalytic activity,67/2048,247/15876,0.27125506072874495,2.102756515688259,6.722095393226403,1.3468899682871112e-9,8.023095919202143e-8,6.797675117329546e-8,PREX1/RALGAPA2/ALK/EGFR/SASH1/NTRK3/TRAF4/MERTK/ARHGAP24/RAPGEF3/RGS9/BCR/PREX2/FGFR1/RAPGEF4/TPD52L1/ARHGAP22/RASGRP1/ASAP2/RAPGEFL1/GARNL3/RALGAPA1/MNAT1/SGSM1/SNX13/PDGFC/TYRO3/ROS1/ARAP2/DCP1A/SOS1/ARHGAP17/CAMKK2/RGS7/FGFR2/NEK10/ROR1/ABR/RAP1GAP/SIPA1L3/RGS6/CAMKK1/RASGRF1/TIAM1/TBC1D16/PDGFRB/ADAP2/RALGPS1/ETAA1/RAP1GAP2/ARHGAP29/DOCK7/AGAP1/DOCK8/SIPA1L2/TBC1D22A/RGL1/RASSF2/CHN2/RAPGEF5/DOCK10/DOCK9/ROR2/IGF1R/KIT/LGR5/RAPGEF1,67
BP,GO:0032879,regulation of localization,94/2048,397/15876,0.2367758186397985,1.8354750472292192,6.48782974489099,2.021610884134001e-9,1.1449910847117811e-7,9.701089809335658e-8,GPC5/NKAIN3/SREBF2/PLCB1/FER1L5/PXK/BICD1/SYT17/CD47/NKAIN2/MCTP1/DTNBP1/DPP10/KCNIP1/C2CD5/DYSF/TESC/STXBP5/PLCL2/AACS/STIM2/WNK3/SYT1/ICA1/HECW2/PLCH1/HECW1/HTR2A/FGF12/KCNJ3/PLCD4/TTC39B/CADPS/SCG5/PID1/STAC2/PACSIN1/SYT13/KCNIP4/PLCB4/DNAJC13/DPP6/COMMD1/SPIDR/CACNG2/KCNIP2/RAB27B/SHISA9/PLCE1/WNK2/KCNJ6/RPH3A/RYR1/PTPRN/CACNG8/INPP5F/SYT12/SIRPA/KCNAB2/PTPRN2/CNST/FXYD6/SHISA6/CACNG3/RYR2/CACNA1I/CADPS2/GPC6/CLEC7A/UBASH3B/RYR3/SYT6/SCN1B/RDX/PLD1/FLOT1/PACSIN2/SYK/RUFY1/RAB12/CRHBP/ARHGAP1/KCNAB1/TREM2/DAB2/RHBDF2/NEDD4/AKAP9/PICK1/AFDN/BORCS5/GSG1L/WWP2/STIMATE,94
BP,GO:0050808,synapse organization,34/2048,90/15876,0.37777777777777777,2.9285156249999997,7.0607449663795885,2.0260731535281065e-09,1.1449910847117811e-7,9.701089809335658e-8,SNCG/SRCIN1/BSN/ROBO1/CBLN2/PALLD/PDZRN3/CTNND2/SYBU/LRFN5/PPFIA4/UNC13C/PPFIA2/CDH2/DLG4/PPFIA3/LHFPL4/SEZ6L/LRRC4B/TANC1/TMEM108/SEZ6/TANC2/CLSTN3/GPHN/SYNDIG1/CTTNBP2/NEDD4/MYCBP2/NLGN1/PICK1/DOCK10/ERC1/UNC13B,34
BP,GO:0030036,actin cytoskeleton organization,89/2048,371/15876,0.2398921832884097,1.8596329599056602,6.447721730496782,2.7498636742129205e-9,1.5151748844913193e-7,1.2837521468562427e-7,RHPN2/DAAM2/RHOQ/MYH14/CARMIL1/CDC42BPA/EPB41/SGIP1/TMOD2/PAK3/COTL1/IQSEC1/FMNL2/FAM107A/ARHGAP18/NEBL/DOCK2/ENAH/MTSS1/TMSB10/ACTR3/NCKAP1/DIAPH2/FMNL3/WIPF3/EPB41L2/PALLD/ARPC2/CALD1/SSH2/BAIAP2/CAPZA1/ROCK2/JMY/TMOD1/MYO5C/TESK2/EFNA5/MYO1D/GAS2/RHOBTB1/FMN1/MYO19/RHOBTB2/ARHGAP17/PACSIN1/IQSEC2/PHACTR2/DMTN/SPECC1/SHROOM3/SCIN/CORO6/ACTN1/SPTBN4/IQSEC3/CAP2/EVL/EPB41L1/EEF2K/FLNB/GAS7/PHACTR1/ARHGEF17/PLEKHH2/FSCN1/PACSIN2/PAK1/ARHGEF2/CAPZB/PGM5/EPB41L3/MYO1E/AMOT/SPTB/ARHGEF10/SPIRE1/PICK1/ADD1/HIP1R/ELMO1/SPTBN1/COBL/LIMCH1/MYO5A/PHACTR3/THSD7B/SHROOM4/KANK1,89
BP,GO:0030029,actin filament-based process,91/2048,384/15876,0.23697916666666666,1.8370513916015625,6.390077839695848,3.498640525806103e-9,1.8807326143601586e-7,1.5934758132939734e-7,RHPN2/DAAM2/RHOQ/MYH14/CARMIL1/CDC42BPA/EPB41/SGIP1/TMOD2/PAK3/COTL1/IQSEC1/FMNL2/FAM107A/ARHGAP18/NEBL/DOCK2/ENAH/PDE4D/MTSS1/TMSB10/ACTR3/NCKAP1/DIAPH2/FMNL3/WIPF3/EPB41L2/PALLD/ARPC2/CALD1/SSH2/BAIAP2/CAPZA1/ROCK2/JMY/TMOD1/MYO5C/TESK2/EFNA5/MYO1D/GAS2/RHOBTB1/FMN1/MYO19/RHOBTB2/ARHGAP17/PACSIN1/IQSEC2/PHACTR2/DMTN/SPECC1/SHROOM3/SCIN/CORO6/ACTN1/SPTBN4/IQSEC3/CAP2/EVL/EPB41L1/EEF2K/FLNB/GAS7/PHACTR1/ARHGEF17/PLEKHH2/SCN1B/FSCN1/PACSIN2/PAK1/ARHGEF2/CAPZB/PGM5/EPB41L3/MYO1E/AMOT/SPTB/ARHGEF10/SPIRE1/PICK1/ADD1/HIP1R/ELMO1/SPTBN1/COBL/LIMCH1/MYO5A/PHACTR3/THSD7B/SHROOM4/KANK1,91
BP,GO:0050790,regulation of catalytic activity,103/2048,456/15876,0.22587719298245615,1.750989412006579,6.262045317567864,5.247129770151275e-9,2.727389666981779e-7,2.3108173030975627e-7,PREX1/RALGAPA2/ALK/EGFR/TRIB2/VAV3/SASH1/NTRK3/FGD6/TRAF4/DUSP10/TIMP3/MERTK/ARHGAP24/PALM/PLXNA2/RAPGEF3/PTPRS/RGS9/BCR/PREX2/FGFR1/RAPGEF4/TPD52L1/ARHGAP22/CCND2/SCARB2/DTNBP1/RASAL2/RASGRP1/ASAP2/SERPINE2/PRKAG2/RAPGEFL1/GARNL3/RALGAPA1/MNAT1/SGSM1/SNX13/PLXNC1/DAB2IP/PDGFC/TYRO3/ROS1/URI1/ARAP2/ALS2/DCP1A/SOS1/SERPINI1/ARHGAP17/CAMKK2/RGS7/FGFR2/NEK10/PLXNA4/CCNJL/CBL/ROR1/ABR/RAP1GAP/TERF1/PTPRB/SIPA1L3/RGS6/CAMKK1/RASGRF1/TIAM1/CCPG1/VAV2/TBC1D16/PDGFRB/ADAP2/SERPINF1/UBASH3B/RALGPS1/ETAA1/RAP1GAP2/ARHGAP29/DOCK7/TIMP2/AGAP1/ARHGAP15/DOCK8/SIPA1L2/RASA3/TBC1D22A/RGL1/ARHGAP12/PPP1R36/RASSF2/CHN2/RASA2/RAPGEF5/DOCK10/DOCK9/SPRY4/ROR2/IGF1R/KIT/LGR5/RAPGEF1/RASA4B,103
BP,GO:0051345,positive regulation of hydrolase activity,42/2048,129/15876,0.32558139534883723,2.5238917151162794,6.687937517948657,5.321132290390949e-9,2.727389666981779e-7,2.3108173030975627e-7,PREX1/RALGAPA2/ARHGAP24/RAPGEF3/RGS9/BCR/PREX2/RAPGEF4/ARHGAP22/RASGRP1/ASAP2/RAPGEFL1/GARNL3/RALGAPA1/SGSM1/SNX13/ARAP2/SOS1/ARHGAP17/RGS7/ABR/RAP1GAP/SIPA1L3/RGS6/RASGRF1/TIAM1/TBC1D16/ADAP2/RALGPS1/RAP1GAP2/ARHGAP29/DOCK7/AGAP1/DOCK8/SIPA1L2/TBC1D22A/RGL1/CHN2/RAPGEF5/DOCK10/DOCK9/RAPGEF1,42
BP,GO:0035249,"synaptic transmission, glutamatergic",21/2048,42/15876,0.5,3.8759765625,7.182188927851364,6.770360115415055e-9,3.391334930539723e-7,2.873353790609165e-7,GRID2/GRIA1/GRM7/GRIA3/GRIK2/GRM8/GRIK4/GRIA4/UNC13C/GRM3/GRM1/CDH2/SLC17A6/CACNG2/DGKI/CACNG8/GRIK5/CACNG3/DGKZ/GRIK3/UNC13B,21
BP,GO:0051049,regulation of transport,79/2048,326/15876,0.24233128834355827,1.8785407879601226,6.168047226832406,1.329823282779932e-8,6.513178922771044e-7,5.518377786319531e-7,NKAIN3/FER1L5/PXK/BICD1/SYT17/CD47/NKAIN2/MCTP1/DTNBP1/DPP10/KCNIP1/C2CD5/DYSF/TESC/STXBP5/AACS/STIM2/WNK3/SYT1/ICA1/HECW2/HECW1/FGF12/KCNJ3/TTC39B/CADPS/SCG5/PID1/STAC2/PACSIN1/SYT13/KCNIP4/DNAJC13/DPP6/COMMD1/CACNG2/KCNIP2/RAB27B/SHISA9/WNK2/KCNJ6/RPH3A/PTPRN/CACNG8/INPP5F/SYT12/SIRPA/KCNAB2/PTPRN2/CNST/FXYD6/SHISA6/CACNG3/CACNA1I/CADPS2/CLEC7A/UBASH3B/SYT6/SCN1B/RDX/PLD1/FLOT1/PACSIN2/SYK/RUFY1/RAB12/CRHBP/ARHGAP1/KCNAB1/TREM2/DAB2/RHBDF2/NEDD4/AKAP9/PICK1/BORCS5/GSG1L/WWP2/STIMATE,79
BP,GO:0006898,receptor-mediated endocytosis,26/2048,64/15876,0.40625,3.14923095703125,6.63012672345592,2.740680694071038e-8,1.3131435325505582e-6,1.1125783870210577e-6,LRP4/SGIP1/ITSN1/BICD1/LRP8/PICALM/LDLRAD3/SCARB2/DNAJC6/DNM1/DNM3/REPS2/DNAJC13/CACNG2/TFR2/ARRB1/CACNG8/CACNG3/MSR1/FLOT1/FCHO2/RAMP1/DAB2/NEDD4/SNAP91/PICK1,26
BP,GO:0070588,calcium ion transmembrane transport,40/2048,127/15876,0.31496062992125984,2.4415600393700787,6.2769730158369095,3.484420039594284e-8,1.6339705887799579e-6,1.3844033931109206e-6,CACNB2/PLCB1/ATP2B2/CACNB4/SLC8A1/ITPR2/TMEM165/ATP2B1/TRPC5/PLCL2/STIM2/CACNA1C/PLCH1/HTR2A/PLCD4/STAC2/PLCB4/TRPC3/CACNA1D/CACNG2/CACNA1A/MICU3/PLCE1/SLC8A3/RYR1/CACNA1E/P2RX4/CACNB3/TRPC1/RYR2/CACNA1I/SLC24A3/ITPR1/UBASH3B/RYR3/P2RX7/TRPM8/ATP2B4/STIMATE/MICU1,40
BP,GO:0010975,regulation of neuron projection development,30/2048,83/15876,0.3614457831325301,2.8019107680722892,6.334059910253959,5.7583305400635316e-8,2.644033439645838e-6,2.2401926267703306e-6,NTRK3/SRCIN1/PAK3/PLXNA2/SEMA6A/RIT2/ULK2/PLXNC1/SEMA3A/HECW2/HECW1/SEMA6D/PACSIN1/RUFY3/BDNF/CDH2/SEMA5A/PLXNA4/ROR1/ARHGAP35/TIAM1/SEMA4B/SEZ6/TANC2/PAK1/NEDD4/PAK2/SEMA3C/ROR2/LRRC7,30
BP,GO:0006816,calcium ion transport,43/2048,149/15876,0.28859060402684567,2.237140834731544,5.838906092932645,1.8060963324689107e-7,8.123747585227508e-6,6.882953584962079e-6,CACNB2/PLCB1/ATP2B2/CACNB4/SLC8A1/ITPR2/TMEM165/ATP2B1/TRPC5/PLCL2/STIM2/CACNA1C/PLCH1/HTR2A/PLCD4/STAC2/PLCB4/TRPC3/CACNA1D/CACNG2/CACNA1A/MICU3/PLCE1/SLC8A3/RYR1/CACNA1E/CACNG8/P2RX4/CACNB3/TRPC1/CACNG3/RYR2/CACNA1I/SLC24A3/ITPR1/UBASH3B/RYR3/P2RX7/RAMP1/TRPM8/ATP2B4/STIMATE/MICU1,43
BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,37/2048,125/15876,0.296,2.2945781249999997,5.5920540798425895,6.411356370422067e-7,2.826125888082047e-5,2.3944728844481577e-5,NTRK3/SRCIN1/MYO10/PAK3/ARHGAP24/PALM/PLXNA2/SEMA6A/RIT2/ULK2/PLXNC1/SEMA3A/HECW2/HECW1/SEMA6D/PACSIN1/RUFY3/BDNF/CDH2/SEMA5A/PLXNA4/ROR1/ARHGAP35/TIAM1/SEMA4B/SEZ6/TANC2/PLD1/ODF2L/PAK1/CAPZB/TREM2/NEDD4/PAK2/SEMA3C/ROR2/LRRC7,37
BP,GO:0022603,regulation of anatomical structure morphogenesis,39/2048,137/15876,0.2846715328467153,2.206760378649635,5.459274304153003,9.708066547500723e-7,4.195407582488548e-5,3.554615078486333e-5,MYH14/SRCIN1/MYO10/PAK3/PALM/PLXNA2/FMNL2/SEMA6A/FMNL3/ULK2/VEGFD/CNMD/RNF207/PLXNC1/SEMA3A/HECW2/HECW1/RHOBTB1/SEMA6D/RHOBTB2/RUFY3/BDNF/CDH2/SEMA5A/PLXNA4/ARHGAP35/ADGRB1/TIAM1/SEMA4B/TANC2/SERPINF1/PPP1R16B/RDX/BRWD1/PAK1/NEDD4/PAK2/VASH1/SEMA3C,39
BP,GO:0031344,regulation of cell projection organization,37/2048,128/15876,0.2890625,2.2407989501953125,5.424202028986105,1.2162635129033076e-6,5.155086120074789e-5,4.367715530142648e-5,NTRK3/SRCIN1/MYO10/PAK3/ARHGAP24/PALM/PLXNA2/SEMA6A/RIT2/ULK2/PLXNC1/SEMA3A/HECW2/HECW1/SEMA6D/PACSIN1/RUFY3/BDNF/CDH2/SEMA5A/PLXNA4/ROR1/ARHGAP35/TIAM1/SEMA4B/SEZ6/TANC2/PLD1/ODF2L/PAK1/CAPZB/TREM2/NEDD4/PAK2/SEMA3C/ROR2/LRRC7,37
