ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
MF,GO:0003924,GTPase activity,15/275,300/15985,0.05,2.9063636363636363,4.410066121059088,2.261360587429772e-4,0.009639049503919403,0.0081825547571472,RAP2A/DNM2/RHOA/GSPT1/GNAQ/RALB/DNM1L/RAB38/SEPTIN7/EIF5B/RAB6A/RABL3/RHOD/TUBB/TUBB1,15
MF,GO:0008641,ubiquitin-like modifier activating enzyme activity,3/275,10/15985,0.3,17.438181818181818,6.87945978360548,5.526024457518245e-4,0.018629299228414414,0.015814345694749075,UBA1/ATG7/UBA5,3
MF,GO:0008289,lipid binding,17/275,401/15985,0.04239401496259352,2.464248469734754,3.9288774748312436,6.01673820590168e-4,0.018629299228414414,0.015814345694749075,CPNE2/BPIFB1/OSBP/EPN3/NPC1/CD1C/PLTP/CETP/FLII/BIN2/OSBP2/SNX27/EEA1/GSN/ARAP1/PLEKHF2/ZFYVE1,17
MF,GO:0016874,ligase activity,10/275,170/15985,0.058823529411764705,3.4192513368983954,4.195578411973104,7.322807629683729e-4,0.018629299228414414,0.015814345694749075,UBA1/ATG7/NAPRT/LRRC47/LARS1/CAD/TARS1/MARS1/NARS1/UBA5,10
MF,GO:0004812,aminoacyl-tRNA ligase activity,5/275,42/15985,0.11904761904761904,6.91991341991342,5.082483379462351,7.343788197592886e-4,0.018629299228414414,0.015814345694749075,LRRC47/LARS1/TARS1/MARS1/NARS1,5
MF,GO:0016875,"ligase activity, forming carbon-oxygen bonds",5/275,42/15985,0.11904761904761904,6.91991341991342,5.082483379462351,7.343788197592886e-4,0.018629299228414414,0.015814345694749075,LRRC47/LARS1/TARS1/MARS1/NARS1,5
MF,GO:0003743,translation initiation factor activity,5/275,43/15985,0.11627906976744186,6.758985200845666,5.002991646382148,8.194706405460886e-4,0.018629299228414414,0.015814345694749075,EIF3F/EIF4G3/EIF3B/EIF4G2/EIF5B,5
MF,GO:0051287,NAD binding,5/275,43/15985,0.11627906976744186,6.758985200845666,5.002991646382148,8.194706405460886e-4,0.018629299228414414,0.015814345694749075,PHGDH/HIBADH/SIRT2/NUDT6/HADHA,5
MF,GO:0005543,phospholipid binding,12/275,247/15985,0.048582995951417005,2.8239970555760032,3.822247707964977,0.0012137031079391184,0.02586704748795246,0.02195844438705642,CPNE2/EPN3/PLTP/CETP/FLII/BIN2/SNX27/EEA1/GSN/ARAP1/PLEKHF2/ZFYVE1,12
MF,GO:0043178,alcohol binding,5/275,50/15985,0.1,5.8127272727272725,4.5094254329582295,0.0016358353153444372,0.03281293191367371,0.027854780911437785,ITPR1/NPC1/CETP/OSBP2/TRPC6,5
MF,GO:0008135,"translation factor activity, RNA binding",6/275,75/15985,0.08,4.650181818181818,4.192094162978825,0.0018312599728663981,0.03286629740776009,0.02790008268910025,EIF3F/EIF4G3/GSPT1/EIF3B/EIF4G2/EIF5B,6
MF,GO:0180051,translation factor activity,6/275,75/15985,0.08,4.650181818181818,4.192094162978825,0.0018312599728663981,0.03286629740776009,0.02790008268910025,EIF3F/EIF4G3/GSPT1/EIF3B/EIF4G2/EIF5B,6
MF,GO:0019001,guanyl nucleotide binding,14/275,347/15985,0.040345821325648415,2.3451925596017813,3.3518114434392743,0.002829646732290442,0.04571544534948684,0.03880767856492941,RAP2A/DNM2/RHOA/GSPT1/GNAQ/RALB/DNM1L/RAB38/SEPTIN7/EIF5B/RAB6A/RHOD/TUBB/TUBB1,14
MF,GO:0001784,phosphotyrosine residue binding,3/275,17/15985,0.17647058823529413,10.257754010695187,5.052726902295144,0.0028642464266144235,0.04571544534948684,0.03880767856492941,GRAP2/PTPN6/CBL,3
MF,GO:0140662,ATP-dependent protein folding chaperone,4/275,35/15985,0.11428571428571428,6.643116883116884,4.421745209787864,0.002949383570934635,0.04571544534948684,0.03880767856492941,CCT7/TRAP1/CCT4/CCT5,4
