Class,Algorithm,Parameter,ARI,Num_Clusters
Distance_based,hdbscan,minPts=58,0,313
Distance_based,hdbscan,minPts=59,0,313
Distance_based,hdbscan,minPts=60,0,313
Distance_based,hdbscan,minPts=61,0,313
Distance_based,hdbscan,minPts=62,0,313
Distance_based,hdbscan,minPts=63,0,313
Distance_based,hdbscan,minPts=64,0,313
Distance_based,hdbscan,minPts=65,0,313
Distance_based,hdbscan,minPts=66,0,313
Distance_based,hdbscan,minPts=67,0,313
Distance_based,hdbscan,minPts=68,0,313
Distance_based,hdbscan,minPts=69,0,313
Distance_based,hdbscan,minPts=70,0,313
Distance_based,hdbscan,minPts=71,0,313
Distance_based,hdbscan,minPts=72,0,313
Distance_based,hdbscan,minPts=73,0,313
Distance_based,hdbscan,minPts=74,0,313
Distance_based,hdbscan,minPts=75,0,313
Distance_based,hdbscan,minPts=76,0,313
Distance_based,hdbscan,minPts=77,0,313
Distance_based,hdbscan,minPts=78,0,313
Distance_based,hdbscan,minPts=79,0,313
Distance_based,hdbscan,minPts=80,0,313
Distance_based,hdbscan,minPts=81,0,313
Distance_based,hdbscan,minPts=82,0,313
Distance_based,hdbscan,minPts=83,0,313
Distance_based,hdbscan,minPts=84,0,313
Distance_based,hdbscan,minPts=85,0,313
Distance_based,hdbscan,minPts=86,0,313
Distance_based,hdbscan,minPts=87,0,313
Distance_based,hdbscan,minPts=88,0,313
Distance_based,hdbscan,minPts=89,0,313
Distance_based,hdbscan,minPts=90,0,313
Distance_based,hdbscan,minPts=91,0,313
Distance_based,hdbscan,minPts=92,0,313
Distance_based,hdbscan,minPts=93,0,313
Distance_based,hdbscan,minPts=94,0,313
Distance_based,hdbscan,minPts=95,0,313
Distance_based,hdbscan,minPts=96,0,313
Distance_based,hdbscan,minPts=97,0,313
Distance_based,hdbscan,minPts=98,0,313
Distance_based,hdbscan,minPts=99,0,313
Distance_based,hdbscan,minPts=100,0,313
Distance_based,affinity_propagation,p=0.2,0.3865672775935546,42
Distance_based,affinity_propagation,p=0.21,0.3865672775935546,42
Distance_based,affinity_propagation,p=0.22,0.3746451519289225,43
Distance_based,affinity_propagation,p=0.23,0.3687537317600162,44
Distance_based,affinity_propagation,p=0.24,0.3687537317600162,44
Distance_based,affinity_propagation,p=0.25,0.3687537317600162,44
Distance_based,affinity_propagation,p=0.26,0.3687537317600162,44
Distance_based,affinity_propagation,p=0.27,0.37161585136263203,45
Distance_based,affinity_propagation,p=0.28,0.37161585136263203,45
Distance_based,affinity_propagation,p=0.29,0.3707508166667295,47
Distance_based,affinity_propagation,p=0.3,0.3759566733599788,48
Distance_based,affinity_propagation,p=0.31,0.3773776653286804,49
Distance_based,affinity_propagation,p=0.32,0.3941726469776428,52
Distance_based,affinity_propagation,p=0.33,0.3941726469776428,52
Distance_based,affinity_propagation,p=0.34,0.37490733973917334,53
Distance_based,affinity_propagation,p=0.35,0.3605686397232048,54
Distance_based,affinity_propagation,p=0.36,0.3558362407808152,55
Distance_based,affinity_propagation,p=0.37,0.3558362407808152,55
Distance_based,affinity_propagation,p=0.38,0.35286392146942214,56
Distance_based,affinity_propagation,p=0.39,0.35557045561381967,58
Distance_based,affinity_propagation,p=0.4,0.37644960538166794,60
Distance_based,affinity_propagation,p=0.41,0.37692522246802923,61
Distance_based,affinity_propagation,p=0.42,0.37596683129108577,62
Distance_based,affinity_propagation,p=0.43,0.37596683129108577,62
Distance_based,affinity_propagation,p=0.44,0.37596683129108577,62
Distance_based,affinity_propagation,p=0.45,0.37596683129108577,62
Distance_based,affinity_propagation,p=0.46,0.3819771619705545,63
Distance_based,affinity_propagation,p=0.47,0.376134460162243,65
Distance_based,affinity_propagation,p=0.48,0.3765902529237238,70
Distance_based,affinity_propagation,p=0.49,0.3801146713285004,74
Distance_based,affinity_propagation,p=0.5,0.3924567450888524,75
Distance_based,affinity_propagation,p=0.51,0.3947837419265374,79
Distance_based,affinity_propagation,p=0.52,0.3916195153348748,81
Distance_based,affinity_propagation,p=0.53,0.37911173073093013,86
Distance_based,affinity_propagation,p=0.54,0.378015067377218,93
Distance_based,affinity_propagation,p=0.55,0.3768751690772158,96
Distance_based,affinity_propagation,p=0.56,0.3754255662474262,100
Distance_based,affinity_propagation,p=0.57,0.3577741667614429,106
Distance_based,affinity_propagation,p=0.58,0.3693620720954674,112
Distance_based,affinity_propagation,p=0.59,0.36378053271142746,116
Distance_based,affinity_propagation,p=0.6,0.36410003331771823,124
Distance_based,affinity_propagation,p=0.61,0.36119716236382443,128
Distance_based,affinity_propagation,p=0.62,0.33395380428941746,137
Distance_based,affinity_propagation,p=0.63,0.32324503206229543,144
Distance_based,affinity_propagation,p=0.64,0.32373215715570186,151
Distance_based,affinity_propagation,p=0.65,0.3212397221943205,151
Distance_based,affinity_propagation,p=0.66,0.31060223497207684,162
Distance_based,affinity_propagation,p=0.67,0.3094312297521035,166
Distance_based,affinity_propagation,p=0.68,0.30821525483548085,176
Distance_based,affinity_propagation,p=0.69,0.30330637571705826,181
Distance_based,affinity_propagation,p=0.7,0.30142842841467415,184
Distance_based,affinity_propagation,p=0.71,0.27983133007121425,187
Distance_based,affinity_propagation,p=0.72,0.2753479512284243,191
Distance_based,affinity_propagation,p=0.73,0.25647074349626353,203
Distance_based,affinity_propagation,p=0.74,0.2408526764566556,211
Distance_based,affinity_propagation,p=0.75,0.2245644067286311,222
Distance_based,affinity_propagation,p=0.76,0.21032576890565058,225
Distance_based,affinity_propagation,p=0.77,0.20949352268828855,227
Distance_based,affinity_propagation,p=0.78,0.2034345667562596,233
Distance_based,affinity_propagation,p=0.79,0.19794097127697913,234
Distance_based,affinity_propagation,p=0.8,0.17101804919358374,243
Distance_based,affinity_propagation,p=0.81,0.16115087229301653,250
Distance_based,affinity_propagation,p=0.82,0.14409443633830446,260
Distance_based,affinity_propagation,p=0.83,0.13904697772335767,263
Distance_based,affinity_propagation,p=0.84,0.08374592273438787,273
Distance_based,affinity_propagation,p=0.85,0.07758305730234044,277
Distance_based,affinity_propagation,p=0.86,0.07399840359703275,283
Distance_based,affinity_propagation,p=0.87,0.06056420297788081,284
Distance_based,affinity_propagation,p=0.88,0.05446244895689831,288
Distance_based,affinity_propagation,p=0.89,0.047967893840935354,291
Distance_based,affinity_propagation,p=0.9,0.0347567105659998,298
Distance_based,mean_shift,bandwidth=0.05,0,313
Distance_based,mean_shift,bandwidth=0.06,0,313
Distance_based,mean_shift,bandwidth=0.07,0,313
Distance_based,mean_shift,bandwidth=0.08,0,313
Distance_based,mean_shift,bandwidth=0.09,0,313
Distance_based,mean_shift,bandwidth=0.1,0,313
Distance_based,mean_shift,bandwidth=0.11,0,313
Distance_based,mean_shift,bandwidth=0.12,0,313
Distance_based,mean_shift,bandwidth=0.13,0,313
Distance_based,mean_shift,bandwidth=0.14,0,313
Distance_based,mean_shift,bandwidth=0.15,0.004714824624359246,311
Distance_based,mean_shift,bandwidth=0.16,0.007064054828698585,310
Distance_based,mean_shift,bandwidth=0.17,0.011746245464714812,308
Distance_based,mean_shift,bandwidth=0.18,0.03255133220647248,305
Distance_based,mean_shift,bandwidth=0.19,0.061858894403508835,301
Distance_based,mean_shift,bandwidth=0.2,0.08165130851455953,298
Distance_based,mean_shift,bandwidth=0.21,0.08165130851455953,298
Distance_based,mean_shift,bandwidth=0.22,0.08382598578559095,297
Distance_based,mean_shift,bandwidth=0.23,0.09032106545586208,295
Distance_based,mean_shift,bandwidth=0.24,0.09462715203175232,293
Distance_based,mean_shift,bandwidth=0.25,0.101050649402783,291
Distance_based,mean_shift,bandwidth=0.26,0.10318237602828778,290
Distance_based,mean_shift,bandwidth=0.27,0.11166250099806678,287
Distance_based,mean_shift,bandwidth=0.28,0.11587470968551881,286
Distance_based,mean_shift,bandwidth=0.29,0.1325406740475883,285
Distance_based,mean_shift,bandwidth=0.3,0.1387160375434315,283
Distance_based,mean_shift,bandwidth=0.31,0.14076559402165623,282
Distance_based,mean_shift,bandwidth=0.32,0.15094728683824132,279
Distance_based,mean_shift,bandwidth=0.33,0.17888244297624484,271
Distance_based,mean_shift,bandwidth=0.34,0.19060270009083835,267
Distance_based,mean_shift,bandwidth=0.35,0.20025712459002015,264
Distance_based,mean_shift,bandwidth=0.36,0.24156307109175826,260
Distance_based,mean_shift,bandwidth=0.37,0.2431119226725087,258
Distance_based,mean_shift,bandwidth=0.38,0.2560219230484702,241
Distance_based,mean_shift,bandwidth=0.39,0.28020441479168146,228
Distance_based,mean_shift,bandwidth=0.4,0.2958459838711081,210
Distance_based,mean_shift,bandwidth=0.41,0.2978776827033391,201
Distance_based,mean_shift,bandwidth=0.42,0.3214323949693473,182
Distance_based,mean_shift,bandwidth=0.43,0.3336180493452758,175
Distance_based,mean_shift,bandwidth=0.44,0.35501656321134123,166
Distance_based,mean_shift,bandwidth=0.45,0.3723836044222862,159
Distance_based,mean_shift,bandwidth=0.46,0.3624466968481713,142
Distance_based,mean_shift,bandwidth=0.47,0.3598133138285115,125
Distance_based,mean_shift,bandwidth=0.48,0.3522625971048945,115
Distance_based,mean_shift,bandwidth=0.49,0.3517197820653985,105
Distance_based,mean_shift,bandwidth=0.5,0.34639181327549934,93
Distance_based,mean_shift,bandwidth=0.51,0.34434200781089663,81
Distance_based,mean_shift,bandwidth=0.52,0.3356874772191638,70
Distance_based,mean_shift,bandwidth=0.53,0.3384320598259522,62
Distance_based,mean_shift,bandwidth=0.54,0.3148381019998151,46
Distance_based,mean_shift,bandwidth=0.55,0.3000615025108893,33
Distance_based,mean_shift,bandwidth=0.56,0.2863376321621384,28
Distance_based,mean_shift,bandwidth=0.57,0.2866549642029736,27
Distance_based,mean_shift,bandwidth=0.58,0.27903524472060875,24
Distance_based,mean_shift,bandwidth=0.59,0.27177839010424265,22
Distance_based,mean_shift,bandwidth=0.6,0.2525051275254361,19
Distance_based,mean_shift,bandwidth=0.61,0.23127535365904917,17
Distance_based,mean_shift,bandwidth=0.62,0.18955831542593898,13
Distance_based,mean_shift,bandwidth=0.63,0.17717436906641293,12
Distance_based,mean_shift,bandwidth=0.64,0.17606888846499713,12
Distance_based,mean_shift,bandwidth=0.65,0.17325345320466598,12
Distance_based,mean_shift,bandwidth=0.66,0.17043183167896836,12
Distance_based,mean_shift,bandwidth=0.67,0.1465965918639215,9
Distance_based,mean_shift,bandwidth=0.68,0.14110970199287542,9
Distance_based,mean_shift,bandwidth=0.69,0.0900476524537357,6
Distance_based,mean_shift,bandwidth=0.7,0.08700242546891455,5
Distance_based,mean_shift,bandwidth=0.71,0.06285160582860436,4
Distance_based,mean_shift,bandwidth=0.72,0.06285160582860436,4
Distance_based,mean_shift,bandwidth=0.73,0.06285497417245903,4
Distance_based,mean_shift,bandwidth=0.74,0.06285497417245903,4
Distance_based,mean_shift,bandwidth=0.75,0.06179529274421302,4
Distance_based,mean_shift,bandwidth=0.76,0.06179529274421302,4
Distance_based,mean_shift,bandwidth=0.77,0.06179529274421302,4
Distance_based,mean_shift,bandwidth=0.78,0.06179529274421302,4
Distance_based,mean_shift,bandwidth=0.79,0.06179529274421302,4
Distance_based,mean_shift,bandwidth=0.8,0.061797028433742136,4
Distance_based,mean_shift,bandwidth=0.81,0.061797028433742136,4
Distance_based,mean_shift,bandwidth=0.82,0.057104075935363964,3
Distance_based,mean_shift,bandwidth=0.83,0.055334099936074674,3
Distance_based,mean_shift,bandwidth=0.84,0.05483026400259127,3
Distance_based,mean_shift,bandwidth=0.85,0.05359783952954242,3
Distance_based,mean_shift,bandwidth=0.86,0.052350341916048655,3
Distance_based,mean_shift,bandwidth=0.87,0.03164206203574135,2
Distance_based,mean_shift,bandwidth=0.88,0.03153660596930264,2
Distance_based,mean_shift,bandwidth=0.89,0.03153660596930264,2
Distance_based,mean_shift,bandwidth=0.9,0.030613593871535703,2
Distance_based,mean_shift,bandwidth=0.91,0.03032199675573585,2
Distance_based,mean_shift,bandwidth=0.92,0.03021501267480874,2
Distance_based,mean_shift,bandwidth=0.93,0.03021501267480874,2
Distance_based,mean_shift,bandwidth=0.94,0.03021501267480874,2
Distance_based,mean_shift,bandwidth=0.95,0.03021501267480874,2
Distance_based,mean_shift,bandwidth=0.96,0.03021501267480874,2
Distance_based,mean_shift,bandwidth=0.97,0.03021501267480874,2
Distance_based,mean_shift,bandwidth=0.98,0.029825123976137385,2
Distance_based,mean_shift,bandwidth=0.99,0.029825123976137385,2
Distance_based,mean_shift,bandwidth=1,0.029825123976137385,2
Distance_based,gmm,G=2,0.03207248354468953,2
Distance_based,gmm,G=3,0.04255259119271963,3
Distance_based,gmm,G=4,0.061976298216626716,4
Distance_based,gmm,G=5,0.08871696530905011,5
Distance_based,gmm,G=6,0.11005447790920192,6
Distance_based,gmm,G=7,0.13392438901142675,7
Distance_based,gmm,G=8,0.15510705983356246,8
Distance_based,gmm,G=9,0.16914565586597663,9
Distance_based,gmm,G=10,0.18625965080770415,10
Distance_based,gmm,G=11,0.19596405239422282,11
Distance_based,gmm,G=12,0.1982657764121957,12
Distance_based,gmm,G=13,0.23829178179949478,13
Distance_based,gmm,G=14,0.25521702290930603,14
Distance_based,gmm,G=15,0.26917807409796546,15
Distance_based,gmm,G=16,0.2702052744335163,16
Distance_based,gmm,G=17,0.28309364245253554,17
Distance_based,gmm,G=18,0.28768911084510806,18
Distance_based,gmm,G=19,0.273045837923857,19
Distance_based,gmm,G=20,0.2788582512642768,20
Distance_based,gmm,G=21,0.2789034582823704,21
Distance_based,gmm,G=22,0.2838507090943838,22
Distance_based,gmm,G=23,0.29259662847465007,23
Distance_based,gmm,G=24,0.30067620839197073,24
Distance_based,gmm,G=25,0.31675269568781433,25
Distance_based,gmm,G=26,0.3239059288286657,26
Distance_based,gmm,G=27,0.3829695966184961,27
Distance_based,gmm,G=28,0.390629494921119,28
Distance_based,gmm,G=29,0.39145225715297827,29
Distance_based,gmm,G=30,0.3990209154733463,30
Distance_based,gmm,G=31,0.3992879644277314,31
Distance_based,gmm,G=32,0.3807398806835652,32
Distance_based,gmm,G=33,0.3840456206531139,33
Distance_based,gmm,G=34,0.3848802806417951,34
Distance_based,gmm,G=35,0.40503853609229806,35
Distance_based,gmm,G=36,0.36388444756995353,36
Distance_based,gmm,G=37,0.3672874731483324,37
Distance_based,gmm,G=38,0.36503826362316927,38
Distance_based,gmm,G=39,0.36624546628953225,39
Distance_based,gmm,G=40,0.3714239308792344,40
Distance_based,gmm,G=41,0.372361545919108,41
Distance_based,gmm,G=42,0.3819614478551432,42
Distance_based,gmm,G=43,0.37973378379993544,43
Distance_based,gmm,G=44,0.39111353362967416,44
Distance_based,gmm,G=45,0.3943986650813042,45
Distance_based,gmm,G=46,0.41329988176601207,46
Distance_based,gmm,G=47,0.45342597571675203,47
Distance_based,gmm,G=48,0.4554592754167993,48
Distance_based,gmm,G=49,0.4565966928122787,49
Distance_based,gmm,G=50,0.43386174315772374,50
Distance_based,gmm,G=51,0.4196715145804706,51
Distance_based,gmm,G=52,0.448643730463704,52
Distance_based,gmm,G=53,0.4496026109324628,53
Distance_based,gmm,G=54,0.4509536673131629,54
Distance_based,gmm,G=55,0.4631867267839947,55
Distance_based,gmm,G=56,0.4574506564782701,56
Distance_based,gmm,G=57,0.45365253792179444,57
Distance_based,gmm,G=58,0.4530768017662829,58
Distance_based,gmm,G=59,0.4657551782730811,59
Distance_based,gmm,G=60,0.4606922897401224,60
Distance_based,gmm,G=61,0.460940604990064,61
Distance_based,gmm,G=62,0.46243573375086783,62
Distance_based,gmm,G=63,0.48007522223985366,63
Distance_based,gmm,G=64,0.4821880378195559,64
Distance_based,gmm,G=65,0.48325095541401275,65
Distance_based,gmm,G=66,0.4840510136209838,66
Distance_based,gmm,G=67,0.4604581383220108,67
Distance_based,gmm,G=68,0.45798578519868377,68
Distance_based,gmm,G=69,0.4524825031533937,69
Distance_based,gmm,G=70,0.44369482899058305,70
Distance_based,gmm,G=71,0.4423497857655656,71
Distance_based,gmm,G=72,0.439466163281909,72
Distance_based,gmm,G=73,0.4400276116461214,73
Distance_based,gmm,G=74,0.4389796240267283,74
Distance_based,gmm,G=75,0.43982507162393286,75
Distance_based,gmm,G=76,0.43808269287036183,76
Distance_based,gmm,G=77,0.42489254494719964,77
Distance_based,gmm,G=78,0.42311738014692346,78
Distance_based,gmm,G=79,0.42298648409156936,79
Distance_based,gmm,G=80,0.4140310523289247,80
Distance_based,gmm,G=81,0.4140750995387672,81
Distance_based,gmm,G=82,0.4122579644576866,82
Distance_based,gmm,G=83,0.41351555325880457,83
Distance_based,gmm,G=84,0.4080284401205646,84
Distance_based,gmm,G=85,0.4061911418893602,85
Distance_based,gmm,G=86,0.4043173004812493,86
Distance_based,gmm,G=87,0.41201948684637874,87
Distance_based,gmm,G=88,0.41268227298048676,88
Distance_based,gmm,G=89,0.4351943728694205,89
Distance_based,gmm,G=90,0.4620713242367024,90
Distance_based,gmm,G=91,0.4623929533711266,91
Distance_based,gmm,G=92,0.45933554409060584,92
Distance_based,gmm,G=93,0.4531088217022158,93
Distance_based,gmm,G=94,0.4510424511389277,94
Distance_based,gmm,G=95,0.45520630695198117,95
Distance_based,gmm,G=96,0.45695062025056926,96
Distance_based,gmm,G=97,0.4584581131032829,97
Distance_based,gmm,G=98,0.45741202630250805,98
Distance_based,gmm,G=99,0.4580666141284764,99
Distance_based,gmm,G=100,0.4573456483188637,100
