ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
BP,GO:0010648,negative regulation of cell communication,62/2213,267/15876,0.23220973782771537,1.6658661535258965,4.416005138734172,2.652845077256258e-5,0.0018913485216559697,0.0016804190899572633,LDLRAD4/SKI/INSIG1/TLE1/DDIT4/DUSP1/ERRFI1/DKK2/DUSP16/PEBP1/SESN2/HERPUD1/SPRED2/DEPDC5/MGRN1/PTCH1/CBLB/TLE6/PDE10A/GRB14/FRMD8/TSC2/ARRB1/TNIP1/PPM1B/DEPTOR/NLRX1/PDE2A/GSK3B/MCC/BCL2L1/USHBP1/SMURF1/AXIN1/UBASH3B/GRB10/PTPN2/RASA3/INPP5K/DAB2/SEC14L1/BCL2/NKD2/BANK1/WTIP/ARHGAP24/PMEPA1/TRABD2B/IRAK3/RASA2/GRK3/NXN/SESN1/SPRED1/TNK2/TMEM131L/ANKRD6/SPART/LIMD1/PPM1L/SKIL/PPM1A,62
BP,GO:0008610,lipid biosynthetic process,69/2213,306/15876,0.22549019607843138,1.6176603492730124,4.3907698099035795,2.666218180307975e-5,0.0018913485216559697,0.0016804190899572633,SOCS2/ACACB/LPIN2/APOA5/MVK/ACSM3/HMGCS2/INSIG1/ST3GAL4/FDFT1/CHKA/PLD1/PCK1/ACSM1/GCDH/FDPS/PEMT/MVD/SQLE/EBP/DGAT2/MLYCD/LPL/PISD/TM7SF2/PIK3R1/PCYT2/ETNK1/ST3GAL1/ABHD2/PLA2G6/PIP5K1C/ABHD3/ELOVL5/IP6K2/CERS6/PGS1/IP6K1/SCAP/SCCPDH/PIP4K2A/ETNK2/ACER2/PDSS2/FGFR4/PI4K2A/PI4KA/ABO/MPPE1/PI4KB/SPHK2/PI4K2B/ST3GAL6/AGPS/AGPAT2/GPAM/PIP5K1A/CEPT1/ST6GALNAC3/CHPT1/ACER3/TTC7A/HACD1/ISYNA1/MSMO1/ST3GAL2/ACSM5/PIP4K2B/ST6GALNAC5,69
BP,GO:0006644,phospholipid metabolic process,54/2213,224/15876,0.24107142857142858,1.7294396746497966,4.4248954163376,2.896781057092004e-5,0.0019926342423026815,0.0017704090926278406,SOCS2/GPCPD1/MVK/HMGCS2/FDFT1/CHKA/PLD1/FDPS/PEMT/MVD/APOA1/SYNJ2/MTMR4/PISD/PLPPR5/PIK3R1/PCYT2/PTEN/ETNK1/PLPP3/PLA2G6/LPGAT1/PIP5K1C/ABHD3/IP6K2/PLPP1/PGS1/MTMR12/INPP5A/IP6K1/PIP4K2A/ETNK2/PLCG2/PI4K2A/PI4KA/INPP5K/PLPP4/MPPE1/PI4KB/PLA2G4A/SPHK2/PI4K2B/AGPAT2/GPAM/PIP5K1A/CEPT1/CHPT1/ABHD12/PLPP5/TTC7A/ISYNA1/PIP4K2B/PLCG1/ENPP2,54
BP,GO:0023057,negative regulation of signaling,62/2213,268/15876,0.23134328358208955,1.659650235042591,4.3831065698454745,2.990536154081215e-5,0.001996622667577752,0.0017739527155478663,LDLRAD4/SKI/INSIG1/TLE1/DDIT4/DUSP1/ERRFI1/DKK2/DUSP16/PEBP1/SESN2/HERPUD1/SPRED2/DEPDC5/MGRN1/PTCH1/CBLB/TLE6/PDE10A/GRB14/FRMD8/TSC2/ARRB1/TNIP1/PPM1B/DEPTOR/NLRX1/PDE2A/GSK3B/MCC/BCL2L1/USHBP1/SMURF1/AXIN1/UBASH3B/GRB10/PTPN2/RASA3/INPP5K/DAB2/SEC14L1/BCL2/NKD2/BANK1/WTIP/ARHGAP24/PMEPA1/TRABD2B/IRAK3/RASA2/GRK3/NXN/SESN1/SPRED1/TNK2/TMEM131L/ANKRD6/SPART/LIMD1/PPM1L/SKIL/PPM1A,62
BP,GO:0006897,endocytosis,50/2213,203/15876,0.24630541871921183,1.7669881733331256,4.426242045459165,3.0924389980053984e-5,0.0020056675787063585,0.0017819889083243142,ITSN1/SCARB1/LDLR/CSNK1D/GAK/DNM3/XKR6/BICD1/SGIP1/SH3GL1/RAMP1/CD36/SORT1/TFR2/SYNJ2/HIP1/EPN2/CSNK1G2/NCKIPSD/SYT1/PACSIN2/MSR1/HIP1R/CLINT1/SRPX/STON2/EPS15L1/ARRB1/LRP6/CSNK1G1/AP2A2/MIB1/ATP9A/PICALM/RABEP1/SMAP1/DENND1A/DAB2/ATP9B/CSNK1G3/NEDD4/ANXA11/MYO6/NCF4/CSNK1E/LDLRAD3/DENND1B/RAC1/HEATR5A/REPS1,50
BP,GO:0072329,monocarboxylic acid catabolic process,20/2213,56/15876,0.35714285714285715,2.562132851333032,4.712846332182638,3.5791007857766795e-5,0.00225682188436474,0.002005133656593017,EHHADH/HACL1/LPIN2/ACOX1/ABCD3/PCK1/GCDH/HAO2/ACAA1/ACAT1/SLC27A2/ABHD2/ABCD4/ABHD3/ECHDC1/AUH/ACOX3/PHYH/ETFB/ACAD11,20
BP,GO:0051056,regulation of small GTPase mediated signal transduction,30/2213,102/15876,0.29411764705882354,2.109991759921321,4.52609288348403,3.7674192745127786e-5,0.002311362635984867,0.002053591843518203,ITSN1/AKAP13/DENND3/PSD3/RAP1GAP2/ARHGAP18/STARD13/ARHGEF28/SIPA1L1/RALGAPA2/CHN2/TSC2/EPS8/CYTH1/RALGAPA1/RALGAPB/IQSEC1/EPS8L2/DENND4C/NET1/RASA3/RAP1GAP/SIPA1L3/ARHGAP24/MCF2L/ARFGEF2/SIPA1L2/DENND4A/RASA2/GARNL3,30
BP,GO:0032922,circadian regulation of gene expression,10/2213,18/15876,0.5555555555555556,3.9855399909624944,5.100461555672077,4.0657027885994716e-5,0.0024287224552949475,0.002157863308298224,PER1/PER2/NPAS2/CRY2/ID2/CRY1/CIART/PPP1CB/BHLHE40/PER3,10
BP,GO:0090630,activation of GTPase activity,17/2213,44/15876,0.38636363636363635,2.7717619028057348,4.736290658495838,4.2942855756728964e-5,0.0024994944248147373,0.0022207425541131633,AGAP1/RAP1GAP2/AGAP3/ARHGEF26/TBC1D22A/SIPA1L1/TBC1D15/RALGAPB/TBC1D5/TBC1D16/RAP1GAP/SIPA1L3/RANGAP1/ARHGAP24/SIPA1L2/ARHGAP29/GARNL3,17
BP,GO:0010608,post-transcriptional regulation of gene expression,39/2213,148/15876,0.2635135135135135,1.8904385632808585,4.379984841468883,4.61236752523978e-5,0.002617518570573575,0.002325604257463005,TNRC6C/TRIM2/AGO2/CARHSP1/CSDC2/FOCAD/GCN1/HNRNPU/SAMD4A/EEFSEC/MSI2/CPEB3/PARN/TNRC6B/CNOT10/PUM2/RMND1/LARP1B/CPEB4/TBRG4/DCP1B/EIF2AK3/EIF4EBP1/AGO3/PAN3/WTIP/TNRC6A/GUF1/HELZ/ANGEL2/DAZAP1/CYFIP1/CNOT1/CNOT6L/LIMD1/PUM1/DCP1A/RC3H1/CNOT2,39
BP,GO:0044282,small molecule catabolic process,45/2213,180/15876,0.25,1.7934929959331225,4.308830348485063,5.132266116800467e-5,0.0027821003826341713,0.0024718313624516918,SDS/AFMID/IDO2/EHHADH/HACL1/HPD/LPIN2/ACOX1/ABCD3/KMO/SHMT1/SARDH/GLS2/ALDH1L1/ARG1/PCK1/GOT2/GCDH/HAO2/ADH4/PAH/ACAA1/HAL/ACAT1/TAT/SLC27A2/BCKDHA/GSTZ1/HAGH/ABHD2/PRODH2/ABCD4/BLMH/ABHD3/ECHDC1/AUH/ACOX3/PHYH/CYP4F12/TDO2/ETFB/ALDH4A1/PFKP/ACAD11/GLUD1,45
BP,GO:0009894,regulation of catabolic process,53/2213,223/15876,0.23766816143497757,1.7050247315597395,4.267097148996763,5.147498505314326e-5,0.0027821003826341713,0.0024718313624516918,SH3RF3/ULK1/CSNK1D/APOA5/TNRC6C/APOC3/TIMP3/CARHSP1/CSDC2/ASB13/SESN2/DAP/DEPDC5/MTMR4/HNRNPU/RPTOR/BANP/SAMD4A/CLEC16A/PARN/TNRC6B/TMEM59/ZC3HAV1/PUM2/LARP1B/USP25/TBRG4/USP10/SH3RF1/DCP1B/AXIN1/COMMD1/ANKIB1/PAN3/TNRC6A/TRIB2/CALCOCO2/CLU/PSMD1/MTCL1/ANGEL2/DRAM1/CSNK1E/SESN1/CNOT1/CNOT6L/PUM1/RNF217/FHIT/DCP1A/ARIH1/RC3H1/CNOT2,53
BP,GO:0016311,dephosphorylation,51/2213,213/15876,0.23943661971830985,1.717711601738765,4.2440142568438715,5.758247324392271e-5,0.003039818936365222,0.0027008082921751754,PTPRJ/LHPP/SSH2/PPP2R1B/PTPRD/STYXL1/PTPN14/DUSP1/DUSP16/PTPN9/PPM1H/ALPL/PTPRG/SYNJ2/PTPRF/SEMA4D/MTMR4/CDC14B/PLPPR5/PPP2R3A/PTEN/PLPP3/TNS3/PPP2R5C/PPM1D/PPP3R1/PLPP1/PPM1B/PPM1K/PTPRB/RNGTT/EPHX2/MTMR12/INPP5A/PTPRT/PPP2R5E/TNS2/UBASH3B/EPM2A/PTPN2/PTPRA/INPP5K/PTPN12/PLPP4/CTTNBP2/MTMR14/PPTC7/PLPP5/PPM1L/URI1/PPM1A,51
BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,85/2213,406/15876,0.20935960591133004,1.5019399473331567,4.12329265579962,6.111411620762496e-5,0.003058645837123443,0.0027175355548010745,MLXIP/LPIN2/TNRC6C/SREBF2/HNF1A/PPARGC1A/JUP/TP53INP2/NR1D1/MEF2D/PPARGC1B/NCOA2/ARID1B/ELL/HIPK2/HNRNPU/SMARCC1/ZNF407/NR1D2/MEF2A/ATAD2/SAMD4A/GATA5/SMARCA2/WWOX/CTNNB1/KAT6B/PARN/TNRC6B/ZC3HAV1/NCOA1/GATA6/SLF2/NCOA3/GATA4/HMBOX1/MEIS2/DCAF6/PLAC8/DCP1B/YAF2/ZNF462/TFCP2/MLLT3/ASXL1/SSBP3/KMT2C/PAXBP1/PPARG/CCNT1/TAF3/REL/PAN3/HEATR1/MEF2C/TNRC6A/KAT2B/ZFPM2/THRAP3/MAML3/MYSM1/CTC1/MAML2/WWTR1/TRIP4/SMAD3/CNOT1/TRA2B/CIRBP/CNOT6L/YAP1/DHX9/KMT2B/PSMC6/KAT2A/NUP85/DCP1A/BCL11B/ARID1A/CRTC3/CDK12/ICE2/RC3H1/POGZ/CNOT2,85
BP,GO:0046486,glycerolipid metabolic process,52/2213,219/15876,0.2374429223744292,1.7034088728497234,4.2184233635202455,6.192153419349618e-5,0.003058645837123443,0.0027175355548010745,SOCS2/GPCPD1/LPIN2/APOA5/APOC3/CHKA/PLD1/PCK1/GK5/PEMT/APOA1/DGAT2/SYNJ2/LPL/MTMR4/PISD/PIK3R1/PCYT2/PTEN/ETNK1/ABHD2/PLA2G6/LPGAT1/DGKG/PIP5K1C/ABHD3/IP6K2/PGS1/MTMR12/INPP5A/IP6K1/PIP4K2A/ETNK2/PNPLA3/PI4K2A/PI4KA/DGKZ/INPP5K/MPPE1/PI4KB/PLA2G4A/PI4K2B/AGPAT2/GPAM/PIP5K1A/CEPT1/DGKH/ABHD12/TTC7A/DGKD/PIP4K2B/ENPP2,52
BP,GO:0019395,fatty acid oxidation,15/2213,37/15876,0.40540540540540543,2.908367020432091,4.677065209660095,6.259216499034163e-5,0.003058645837123443,0.0027175355548010745,EHHADH/HACL1/ACOX1/ABCD3/GCDH/HAO2/ACAA1/ACAT1/ABCD4/ECHDC1/AUH/ACOX3/PHYH/ETFB/ACAD11,15
BP,GO:0071495,cellular response to endogenous stimulus,66/2213,297/15876,0.2222222222222222,1.5942159963849978,4.160325537601827,6.332879046026512e-5,0.003058645837123443,0.0027175355548010745,LDLRAD4/SKI/RXRA/LPIN2/NRP1/INSIG1/TGFBR3/PCK1/FOXO1/RAMP1/ZYX/MAPKAPK2/NR1D1/SMAD7/BMP6/ENG/FGFR1/PXN/GRB14/PIK3R1/TYK2/NCOA2/IRS2/KIDINS220/NR1D2/ABHD2/GAREM1/TSC2/VEGFC/SMAD6/DHRS3/NR3C1/GSK3B/NCOA1/SAFB2/NCOA3/TGFBR2/NRP2/BMP2/SMURF1/NR3C2/FGFR4/GRB10/RARB/ESRRG/FGFR3/PPARG/INPP5K/STXBP4/PTPN12/ESR1/TMEM204/FGFR2/PKM/PMEPA1/TGFBR1/NREP/SMAD3/BMPR2/TGFB1/JAK1/SPART/ACVR1B/VEGFA/SKIL/FSTL1,66
BP,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",12/2213,26/15876,0.46153846153846156,3.3110639924919187,4.746336789914259,7.52422230147194e-5,0.0035583301300711047,0.0031614934056184737,TNRC6C/SAMD4A/PARN/TNRC6B/DCP1B/PAN3/TNRC6A/CNOT1/CNOT6L/DCP1A/RC3H1/CNOT2,12
BP,GO:0016441,post-transcriptional gene silencing,9/2213,16/15876,0.5625,4.035359240849526,4.88869606611347,8.838548805263871e-5,0.004094593017948772,0.0036379504856897055,TNRC6C/AGO2/FOCAD/TNRC6B/AGO3/WTIP/TNRC6A/HELZ/LIMD1,9
BP,GO:1902222,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,8/2213,13/15876,0.6153846153846154,4.414751989989225,4.956929253647211,9.409064518413968e-5,0.0042272783216394045,0.00375583828623283,AFMID/IDO2/HPD/KMO/PAH/TAT/GSTZ1/TDO2,8
BP,GO:0061013,regulation of mRNA catabolic process,21/2213,64/15876,0.328125,2.353959557162223,4.367941528828772,9.62392941889653e-5,0.0042272783216394045,0.00375583828623283,TNRC6C/CARHSP1/CSDC2/HNRNPU/SAMD4A/PARN/TNRC6B/ZC3HAV1/PUM2/LARP1B/TBRG4/DCP1B/PAN3/TNRC6A/ANGEL2/CNOT1/CNOT6L/PUM1/DCP1A/RC3H1/CNOT2,21
BP,GO:0030111,regulation of Wnt signaling pathway,29/2213,102/15876,0.28431372549019607,2.0396587012572764,4.239303406492274,9.89524877449954e-5,0.0042272783216394045,0.00375583828623283,CSNK1D/TLE1/DKK2/DAAM2/TLE6/CSNK1G2/FRMD8/TSC2/CSNK1G1/ZRANB1/PPM1B/GPC5/GSK3B/MCC/CCNY/USHBP1/AXIN1/GRB10/DAB2/NKD2/CSNK1G3/TRABD2B/FAM53B/CSNK1E/NXN/TMEM131L/ANKRD6/PPM1L/PPM1A,29
BP,GO:0008654,phospholipid biosynthetic process,32/2213,117/15876,0.27350427350427353,1.9621119955507667,4.203671519456796,1.0034745243867112e-4,0.0042272783216394045,0.00375583828623283,SOCS2/MVK/HMGCS2/CHKA/PLD1/FDPS/PEMT/MVD/PISD/PIK3R1/PCYT2/ETNK1/PIP5K1C/IP6K2/PGS1/IP6K1/PIP4K2A/ETNK2/PI4K2A/PI4KA/MPPE1/PI4KB/SPHK2/PI4K2B/AGPAT2/GPAM/PIP5K1A/CEPT1/CHPT1/TTC7A/ISYNA1/PIP4K2B,32
BP,GO:0170039,proteinogenic amino acid metabolic process,31/2213,112/15876,0.2767857142857143,1.9856529597830999,4.212834209619339,1.005608058892193e-4,0.0042272783216394045,0.00375583828623283,SDS/AFMID/IDO2/GOT1/HPD/KMO/SHMT1/AGXT/GLS2/GLUL/AASS/ARG1/MTHFR/ASS1/GOT2/ODC1/AGMAT/PAH/HAL/TAT/CPS1/GSTZ1/CAD/PRODH2/CBS/DGLUCY/NIT2/TDO2/BHMT2/ALDH4A1/GLUD1,31
BP,GO:0032787,monocarboxylic acid metabolic process,66/2213,304/15876,0.21710526315789475,1.5575070754156064,3.9499310761099666,1.3139579845242332e-4,0.005423062954309108,0.004818265068609438,CYP2A24/CPT1A/EHHADH/ACACB/HACL1/ACSL1/CYP2A26/LPIN2/ACOX1/APOA5/ABCD3/ADH6/EPHX1/ACSL3/ACSM3/CYP2B6/ALDOB/PCK1/ACSM1/GCDH/ACSF2/HAO2/CRYL1/GATM/ME1/MLYCD/ACAA1/LPL/ACAT1/CYP39A1/SLC27A2/MECR/ACSF3/HAGH/ABHD2/ABCD4/ABHD3/ELOVL5/ECHDC1/HPGD/AUH/ACOX3/PHYH/CYP4F12/FGFR4/PPARG/HSD17B5/UEVLD/ACSL4/DSE/ETFB/PKM/GPAM/CYP7B1/ME2/ALDH8A1/HK1/HACD1/DBI/PFKP/NAAA/ACSM5/TNFRSF1A/GPI/ACAD11/CYP2A23,66
BP,GO:0033674,positive regulation of kinase activity,26/2213,89/15876,0.29213483146067415,2.095767096371289,4.171939424382104,1.367930968669585e-4,0.005545005890857068,0.004926608526261138,EGFR/TRAF2/ERBB3/ERBB2/CAMKK2/FGFR1/MERTK/INSR/ERBB4/RPTOR/TEK/RASSF2/DDR2/AXIN1/FGFR4/FGFR3/PDGFRA/FLT1/RYK/FGFR2/PDGFC/SASH1/NRG1/IGF1R/FLT4/MNAT1,26
BP,GO:0009719,response to endogenous stimulus,68/2213,317/15876,0.21451104100946372,1.538896198403184,3.9004835478816484,1.5262757247178887e-4,0.005985833098414696,0.005318273228176471,LDLRAD4/SKI/RXRA/LPIN2/NRP1/INSIG1/TIMP3/TGFBR3/PCK1/FOXO1/SLC2A1/RAMP1/ZYX/MAPKAPK2/NR1D1/SMAD7/BMP6/ENG/FGFR1/PXN/GRB14/PIK3R1/TYK2/NCOA2/IRS2/KIDINS220/NR1D2/ABHD2/GAREM1/TSC2/VEGFC/SMAD6/DHRS3/NR3C1/GSK3B/NCOA1/SAFB2/NCOA3/TGFBR2/NRP2/BMP2/SMURF1/NR3C2/FGFR4/GRB10/RARB/ESRRG/FGFR3/PPARG/INPP5K/STXBP4/PTPN12/ESR1/TMEM204/FGFR2/PKM/PMEPA1/TGFBR1/NREP/SMAD3/BMPR2/TGFB1/JAK1/SPART/ACVR1B/VEGFA/SKIL/FSTL1,68
BP,GO:0170035,L-amino acid catabolic process,17/2213,48/15876,0.3541666666666667,2.5407817442385903,4.302523606119922,1.52941991060816e-4,0.005985833098414696,0.005318273228176471,SDS/AFMID/IDO2/HPD/KMO/SHMT1/GLS2/ARG1/GOT2/PAH/HAL/TAT/GSTZ1/PRODH2/TDO2/ALDH4A1/GLUD1,17
BP,GO:0009074,aromatic amino acid family catabolic process,9/2213,17/15876,0.5294117647058824,3.7979851678583776,4.645222370758542,1.6458264755383768e-4,0.006332247626223924,0.0056260544641062084,AFMID/IDO2/HPD/KMO/PAH/HAL/TAT/GSTZ1/TDO2,9
BP,GO:0006511,ubiquitin-dependent protein catabolic process,65/2213,301/15876,0.2159468438538206,1.5491966077827635,3.8714317370725255,1.7291313322448387e-4,0.006541880206992974,0.005812308127335283,SH3RF3/FBXO31/CSNK1D/SPSB3/NEDD4L/TRIM2/SPSB1/FBXL7/HERPUD1/RNF125/DDB1/ZNRF2/RBBP6/CUL4A/UBR1/ZRANB1/FBXL17/HERC4/UBE2K/LNX1/APPBP2/UBE2H/SH3D19/CUL1/UBE3C/USP25/PSMA7/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/ATE1/SPOPL/COMMD1/WDR26/UBE2R2/PSMA5/FBXW4/TRIM72/UBE3D/RNF185/ANKIB1/ANAPC1/TRIB2/WWP2/NEDD4/CLU/PSMD1/UBXN7/CSNK1E/UBE3A/DCAF11/TOLLIP/RNF11/UBR3/HECTD1/RNF217/NPLOC4/NDFIP1/FHIT/ARIH1/RC3H1/AMFR/RMND5B,65
BP,GO:0030163,protein catabolic process,84/2213,413/15876,0.2033898305084746,1.4591129458438963,3.8047158412286057,1.8801045493026936e-4,0.006996454634290352,0.0062161869136565335,SH3RF3/FBXO31/CSNK1D/CTSB/SPSB3/TIMP3/NEDD4L/TRIM2/SPSB1/PSME4/MAN1C1/ASB13/FBXL7/HERPUD1/RNF125/LONP2/DDB1/CTSL/ZNRF2/BANP/ABHD17B/RBBP6/MAN1A1/CUL4A/UBR1/ZRANB1/FBXL17/HERC4/UBE2K/LNX1/APPBP2/UBE2H/SH3D19/CUL1/ABHD17C/UBE3C/USP25/PSMA7/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/ATE1/SPOPL/COMMD1/IDE/WDR26/UBE2R2/CTSC/PSMA5/MAN1A2/FBXW4/TRIM72/UBE3D/RNF185/ANKIB1/ANAPC1/TRIB2/CTSH/WWP2/NEDD4/CLU/PSMD1/LGMN/HSPA8/NGLY1/UBXN7/CSNK1E/UBE3A/DCAF11/TOLLIP/RNF11/UBR3/HECTD1/RNF217/NPLOC4/NDFIP1/FHIT/ARIH1/RC3H1/AMFR/MANBA/RMND5B,84
BP,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,8/2213,14/15876,0.5714285714285714,4.099412562132851,4.669162337799291,1.9266905332647957e-4,0.007054173404050138,0.006267468695645754,TNRC6C/SAMD4A/PARN/TNRC6B/PAN3/TNRC6A/CNOT6L/CNOT2,8
BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway,7/2213,11/15876,0.6363636363636364,4.565254898738857,4.760377890177671,1.9958512061423361e-4,0.00709682553193549,0.006305364117407094,NRP1/MAPKAPK2/VEGFC/FLT1/TMEM204/FLT4/VEGFA,7
BP,GO:0009063,amino acid catabolic process,21/2213,67/15876,0.31343283582089554,2.2485583829609297,4.121626145552921,2.0008671103254245e-4,0.00709682553193549,0.006305364117407094,SDS/AFMID/IDO2/HPD/KMO/SHMT1/SARDH/GLS2/ARG1/GOT2/PAH/HAL/TAT/BCKDHA/GSTZ1/PRODH2/BLMH/TDO2/ETFB/ALDH4A1/GLUD1,21
BP,GO:0060828,regulation of canonical Wnt signaling pathway,23/2213,77/15876,0.2987012987012987,2.142874748387627,4.045793757682274,2.26969855959559e-4,0.007926485738895367,0.0070424978788423504,CSNK1D/TLE1/DKK2/DAAM2/TLE6/CSNK1G2/FRMD8/CSNK1G1/PPM1B/GPC5/GSK3B/MCC/CCNY/USHBP1/AXIN1/DAB2/CSNK1G3/FAM53B/CSNK1E/TMEM131L/ANKRD6/PPM1L/PPM1A,23
BP,GO:0043488,regulation of mRNA stability,20/2213,63/15876,0.31746031746031744,2.2774514234071397,4.088670130904197,2.323570313819758e-4,0.007979715695423061,0.007089791454871592,TNRC6C/CARHSP1/CSDC2/HNRNPU/SAMD4A/PARN/TNRC6B/PUM2/LARP1B/TBRG4/DCP1B/PAN3/TNRC6A/ANGEL2/CNOT1/CNOT6L/PUM1/DCP1A/RC3H1/CNOT2,20
BP,GO:0044283,small molecule biosynthetic process,55/2213,247/15876,0.22267206477732793,1.5974431542724166,3.8085004391329713,2.3552464827900668e-4,0.007979715695423061,0.007089791454871592,SDS/GOT1/ACACB/FBP1/APOA5/KMO/SHMT1/MVK/ACSM3/AGXT/GLS2/GLUL/AASS/INSIG1/MTHFR/FDFT1/PCK1/ASS1/ASL/ACSM1/GNMT/GATM/EBP/PAH/CSAD/MLYCD/LPL/CYP39A1/SLC27A2/TM7SF2/PPIP5K2/CAD/ABHD2/SEPHS1/ABHD3/ELOVL5/IP6K2/CBS/IP6K1/SCAP/ACER2/CHST15/PDSS2/FGFR4/COQ8A/SPHK2/CYP7B1/ACER3/BHMT2/HACD1/ISYNA1/ADK/ACSM5/GPI/COQ5,55
BP,GO:1901606,alpha-amino acid catabolic process,19/2213,59/15876,0.3220338983050847,2.3102621642528356,4.057856535511852,2.685690068115496e-4,0.0088722800476105,0.0078828140835714,SDS/AFMID/IDO2/HPD/KMO/SHMT1/SARDH/GLS2/ARG1/GOT2/PAH/HAL/TAT/GSTZ1/PRODH2/BLMH/TDO2/ALDH4A1/GLUD1,19
BP,GO:0007623,circadian rhythm,12/2213,29/15876,0.41379310344827586,2.968540131199651,4.2701613232292175,2.696860455000549e-4,0.0088722800476105,0.0078828140835714,PER1/PER2/CSNK1D/NPAS2/CRY2/ID2/CRY1/CIART/PPP1CB/BHLHE40/BTBD9/PER3,12
BP,GO:0098657,import into cell,64/2213,300/15876,0.21333333333333335,1.530447356529598,3.7329269162964356,2.7583252351393267e-4,0.008944854691094675,0.007947294963198423,ITSN1/SCARB1/SLC1A2/LDLR/CSNK1D/GAK/DNM3/XKR6/BICD1/SGIP1/SH3GL1/RAMP1/CD36/SLC7A2/SORT1/TFR2/SYNJ2/HIP1/SLC27A2/EPN2/WNK3/CSNK1G2/NCKIPSD/SYT1/PACSIN2/MSR1/HIP1R/CLINT1/SRPX/STON2/EPS15L1/ARRB1/LRP6/CSNK1G1/AP2A2/MIB1/SLC9A9/ATP9A/PICALM/RABEP1/SMAP1/DENND1A/DAB2/WNK1/SLC12A7/WNK2/SLC15A4/ATP9B/CSNK1G3/NEDD4/ANXA11/MYO6/ATP1A1/NCF4/CSNK1E/SLC39A14/CACNA1F/ATP1B3/LDLRAD3/SLC15A2/DENND1B/RAC1/HEATR5A/REPS1,64
BP,GO:0043487,regulation of RNA stability,20/2213,64/15876,0.3125,2.241866244916403,4.006322874067266,2.942287301060724e-4,0.009373140114902694,0.008327816582496435,TNRC6C/CARHSP1/CSDC2/HNRNPU/SAMD4A/PARN/TNRC6B/PUM2/LARP1B/TBRG4/DCP1B/PAN3/TNRC6A/ANGEL2/CNOT1/CNOT6L/PUM1/DCP1A/RC3H1/CNOT2,20
BP,GO:0051347,positive regulation of transferase activity,26/2213,93/15876,0.27956989247311825,2.005626576097255,3.914334881231871,2.974986537131122e-4,0.009373140114902694,0.008327816582496435,EGFR/TRAF2/ERBB3/ERBB2/CAMKK2/FGFR1/MERTK/INSR/ERBB4/RPTOR/TEK/RASSF2/DDR2/AXIN1/FGFR4/FGFR3/PDGFRA/FLT1/RYK/FGFR2/PDGFC/SASH1/NRG1/IGF1R/FLT4/MNAT1,26
BP,GO:0015914,phospholipid transport,16/2213,46/15876,0.34782608695652173,2.495294603037388,4.087330575154079,3.014269728581042e-4,0.009373140114902694,0.008327816582496435,ATP11A/PITPNA/APOA5/XKR6/ATP10A/ATP8A1/ATP10D/PITPNM2/ATP9A/ANO6/ATP9B/ATP8B4/PITPNC1/PLSCR1/ATP11C/PITPNB,16
BP,GO:0051648,vesicle localization,21/2213,69/15876,0.30434782608695654,2.1833827776577146,3.9646020663701687,3.1519306774733104e-4,0.009668760321438399,0.00859046824756595,SEC16A/MYO1B/MYO1D/ARFGAP2/MYO1E/AP3D1/CADPS2/BORCS5/MYO1C/EXOC4/PICALM/MYO5A/SYNDIG1/CADPS/AP3B1/ARFGAP3/EXOC6B/MYO6/TRAK1/DTNBP1/NDEL1,21
BP,GO:0051603,proteolysis involved in protein catabolic process,77/2213,378/15876,0.2037037037037037,1.4613646633529147,3.653649980163258,3.2504319895609906e-4,0.009837974155071264,0.008740810795787873,SH3RF3/FBXO31/CSNK1D/CTSB/SPSB3/NEDD4L/TRIM2/SPSB1/PSME4/MAN1C1/FBXL7/HERPUD1/RNF125/LONP2/DDB1/CTSL/ZNRF2/RBBP6/MAN1A1/CUL4A/UBR1/ZRANB1/FBXL17/HERC4/UBE2K/LNX1/APPBP2/UBE2H/SH3D19/CUL1/UBE3C/USP25/PSMA7/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/ATE1/SPOPL/COMMD1/IDE/WDR26/UBE2R2/CTSC/PSMA5/MAN1A2/FBXW4/TRIM72/UBE3D/RNF185/ANKIB1/ANAPC1/TRIB2/CTSH/WWP2/NEDD4/CLU/PSMD1/LGMN/NGLY1/UBXN7/CSNK1E/UBE3A/DCAF11/TOLLIP/RNF11/UBR3/HECTD1/RNF217/NPLOC4/NDFIP1/FHIT/ARIH1/RC3H1/AMFR/RMND5B,77
